geometryKey,sizeLabel,stabilityIndex,agilityIndex,comfortIndex,aggressionIndex,handlingIndex,stabilityZIndex,agilityZIndex,comfortZIndex,aggressionZIndex,handlingZIndex
propel-advanced,M,16.899744176967143,90.77954972015176,50.58165415065351,55.67234398827875,83.65931816647438,-0.7548762777297597,1.7746711418635808,-0.09757439167585688,1.163095147020308,1.1048694523064277
propel-advanced,ML,26.047184718880718,76.13638594084011,40.60684243073561,44.740244296305306,84.0842283476536,-0.439017522287783,1.2671002480147564,-0.5410067266324594,0.7274037571129099,1.115583213916178
propel-advanced,L,25.903060212008466,81.42791912141534,57.907641587136574,50.99004267823531,74.98859327421557,-0.44399410422463964,1.4505188224959018,0.22810390742783376,0.976485216337377,0.8862442378632759
propel-advanced,XL,32.62676127758401,73.83005134840272,50.05586922477024,56.51949383836256,71.7574688670213,-0.21182644587194432,1.1871565740764904,-0.12094827019266577,1.1968577274982246,0.8047740868444113
tcr-advanced-sl-0--dura-ace-,XS,36.70699913139839,68.93678321623325,67.64666151688316,43.77245055506486,87.85155781608165,-0.07093688834950215,1.0175429224695718,0.6610540691850683,0.6888329964955033,1.2105733356358077
tcr-advanced-sl-0--dura-ace-,S,28.55977292973893,80.29379615570261,65.68111869495495,50.741459393328334,88.49471258473976,-0.3522585013809536,1.4112071125323358,0.5736754531812774,0.9665780987697987,1.2267899554646238
tcr-advanced-sl-0--dura-ace-,M,19.85982877421747,88.67331085702821,66.57994635658268,54.573223589075305,87.71302751176347,-0.6526653223694678,1.7016633166062294,0.6136330243024749,1.1192904518658973,1.2070804076667199
tcr-advanced-sl-0--dura-ace-,ML,30.331982665942864,73.08755146998827,57.459924314103446,43.14923948703201,89.95207600876978,-0.29106455766580486,1.1614195589990577,0.20820054269714444,0.6639953437034907,1.2635361785381563
tcr-advanced-sl-0--dura-ace-,L,29.593665970731852,78.80188022890815,72.69333076642465,49.61966965626199,80.04272012849938,-0.316558442146698,1.3594933495830863,0.8854048030048631,0.9218699325896876,1.0136798999412178
tcr-advanced-sl-0--dura-ace-,XL,36.52967943393598,71.05294223870521,65.15750752193566,55.07028628326335,77.10234847586732,-0.07705969162974151,1.0908946067606313,0.5503982093013078,1.139100547108709,0.9395408410866142
